title,URL,Published date,keywords,KW,picture,group
在家就能做到的冬天清腸排毒術，一次終結3種便秘,https://www.everydayhealth.com.tw//article/5579,2014-11-20, 養生保健 排毒 美容 肌膚 瘦小腹 腸胃 腸胃健康 腸躁症 腸道 冬天 按摩 泡澡 暖暖包 肚圍 便祕,排毒 美容 肌膚 瘦小腹 腸胃 腸胃健康 腸躁症 腸道 冬天 按摩 泡澡 暖暖包 肚圍 便祕,https://farm2.staticflickr.com/1494/24406999644_0fb8cbca0e_b.jpg,11
糙米和牛奶可提神抗疲勞,https://www.everydayhealth.com.tw//article/5839,2014-11-20, 健康小撇步 牛奶 糙米 消除疲勞 疲勞,牛奶 糙米 消除疲勞 疲勞,https://farm9.staticflickr.com/8609/16247590039_294da8a102_b.jpg,24
吃油炸食物時，搭配芭樂、番茄或柑橘，降低炸烤食物的致癌物質,https://www.everydayhealth.com.tw//article/8550,2014-12-23, 健康小撇步 油炸食物 癌症 防癌 芭樂 柑橘類水果 番茄,油炸食物 癌症 防癌 芭樂 柑橘類水果 番茄,https://farm8.staticflickr.com/7540/16330591271_4235f64388_b.jpg,13
蓮藕粥、生薑蜂蜜水、培根蔥湯，防感冒去風寒,https://www.everydayhealth.com.tw//article/10343,2015-09-14, 健康飲食 感冒 濃湯 生薑 粥 蓮藕 蔥 蔬菜 食譜,感冒 濃湯 生薑 粥 蓮藕 蔥 蔬菜 食譜,https://farm6.staticflickr.com/5780/21401158855_f5b23732e6_b.jpg,8
清血管就能防中風！瞬間改變人生的隱形殺手，腦中風、腸中風、眼中風…10種高危險血管風暴,https://www.everydayhealth.com.tw//article/20840,2018-12-27, 養生保健 腦中風 中風 心血管疾病 動脈硬化 清血管就能防中風,腦中風 中風 心血管疾病 動脈硬化 清血管就能防中風,https://c1.staticflickr.com/5/4917/32594481118_9ef08bd7df_b.jpg,2
蔬菜用蒸的 有助於保留抗癌營養素,https://www.everydayhealth.com.tw//article/5481,2014-10-30, 健康小撇步 蒸煮蔬菜 蔬菜 抗癌 癌症 防癌,蒸煮蔬菜 蔬菜 抗癌 癌症 防癌,https://farm8.staticflickr.com/7524/15476982759_db53b79571_b.jpg,13
總是覺得疲勞睡不飽？小心亞健康已上身！,https://www.everydayhealth.com.tw//article/5785,2014-11-17, 健康小撇步 疲勞 睡眠品質 睡眠障礙 有氧運動 蛋白質 減重,疲勞 睡眠品質 睡眠障礙 有氧運動 蛋白質 減重,https://farm8.staticflickr.com/7400/15820887203_dbd018d8a1_b.jpg,3
香蕉買回家先放2~3天，出現黑斑點，就是最佳食用時機,https://www.everydayhealth.com.tw//article/5787,2014-11-17, 健康小撇步 香蕉 抗癌 免疫力,香蕉 抗癌 免疫力,https://farm9.staticflickr.com/8628/16253283418_8ccd5c6697_b.jpg,13
84歲醫師持續60年的養生法：防失智等6救命功效,https://www.everydayhealth.com.tw//article/12649,2016-07-10, 對抗老化 呼吸 唱歌 失智 有氧運動 荷爾蒙,呼吸 唱歌 失智 有氧運動 荷爾蒙,https://c1.staticflickr.com/8/7462/28114279656_0c39ee6161_b.jpg,1
健康新常識 狂瘦是警訊,https://www.everydayhealth.com.tw//article/1386,2013-09-14, 養生保健 健康常識 瘦身 生活習慣 減重,健康常識 瘦身 生活習慣 減重,https://c2.staticflickr.com/6/5560/14578638039_e9ca0d508b_b.jpg,19
有氧運動的事後燃燒，最常可持續2天,https://www.everydayhealth.com.tw//article/5799,2014-11-17, 健康小撇步 有氧運動 運動 健康瘦 瘦身 減重,有氧運動 運動 健康瘦 瘦身 減重,https://farm9.staticflickr.com/8658/15821024193_a5fd606fc1_b.jpg,19
紫菜有多種營養元素，可舒緩偏頭痛、經痛,https://www.everydayhealth.com.tw//article/5994,2014-11-28, 健康小撇步 紫菜 偏頭痛 頭痛 經痛,紫菜 偏頭痛 頭痛 經痛,https://farm8.staticflickr.com/7391/15763926364_481497177f_b.jpg,10
腸胃受寒、缺血讓你便祕！針對5原因對症食療改善,https://www.everydayhealth.com.tw//article/11370,2018-04-09, 健康飲食 南瓜 小黃瓜 番茄 血液 豆類 食材 便祕,南瓜 小黃瓜 番茄 血液 豆類 食材 便祕,https://farm2.staticflickr.com/1639/25133937041_4ee136f775_b.jpg,27
好食四原則 免疫權威教你量身打造健康食譜,https://www.everydayhealth.com.tw//article/2155,2014-10-24, 健康飲食 均衡飲食 食材 食譜 減重,均衡飲食 食材 食譜 減重,https://c1.staticflickr.com/1/922/29508054068_8f24a038bb_b.jpg,1
訓練深層肌！4秒抗老操強化足腰、調整身體歪斜,https://www.everydayhealth.com.tw//article/9323,2015-04-27, 對抗老化 瘦身 瘦身操 老化 骨折 骨骼 深層肌肉 抗老,瘦身 瘦身操 老化 骨折 骨骼 深層肌肉 抗老,https://farm9.staticflickr.com/8792/17097841700_246cea8140_b.jpg,18
老外族這樣吃，肝臟好健康,https://www.everydayhealth.com.tw//article/5228,2014-09-29, 健康飲食 肝臟 護肝 外食 外食族 減重,肝臟 護肝 外食 外食族 減重,https://farm4.staticflickr.com/3924/15089234689_230974c50a_c.jpg,7
便秘會讓減肥效果減少30~40％,https://www.everydayhealth.com.tw//article/5748,2014-11-14, 健康小撇步 腸胃 腸胃健康 減肥 減重 便祕,腸胃 腸胃健康 減肥 減重 便祕,https://farm8.staticflickr.com/7345/16253866530_00d0c8b3fd_b.jpg,11
吃粽子前可多吃芭樂、番茄，增加纖維量,https://www.everydayhealth.com.tw//article/5751,2014-11-14, 健康小撇步 多吃水果 柑橘類水果 水果 番茄 纖維 膳食纖維 食物纖維,多吃水果 柑橘類水果 水果 番茄 纖維 膳食纖維 食物纖維,https://farm8.staticflickr.com/7414/16255036699_976a05f471_b.jpg,27
消化力就是健康的最大本錢！健胃的４種食材,https://www.everydayhealth.com.tw//article/2413,2014-09-21, 健康飲食 腸胃 腸胃健康 薑 白蘿蔔 減重 腸胃蠕動,腸胃 腸胃健康 薑 白蘿蔔 減重 腸胃蠕動,https://farm4.staticflickr.com/3847/15365012306_71f89c6579_b.jpg,11
熬夜、吃太鹹，血管老化速度是實際年齡的2倍,https://www.everydayhealth.com.tw//article/5761,2014-11-14, 健康小撇步 熬夜 血管 老化 血液 血液循環,熬夜 血管 老化 血液 血液循環,https://farm9.staticflickr.com/8574/16253908790_80812b0c53_b.jpg,14
兒茶素界最強！生薑綠茶降膽固醇，血管年輕15歲,https://www.everydayhealth.com.tw//article/20333,2018-10-24, 健康飲食 生薑 綠茶 降血壓 血管 心血管疾病 動脈硬化,生薑 綠茶 降血壓 血管 心血管疾病 動脈硬化,https://c2.staticflickr.com/2/1939/45514395371_bf19f904c6_b.jpg,2
越有顏色的天然食物，抗氧化程度越多,https://www.everydayhealth.com.tw//article/5770,2014-11-14, 健康小撇步 蔬菜 水果 番茄 南瓜,蔬菜 水果 番茄 南瓜,https://farm8.staticflickr.com/7398/16255423477_f0e209dcf0_b.jpg,27
癱在沙發看電視，生理期痛到不行,https://www.everydayhealth.com.tw//article/3438,2014-01-14, 經痛/生理痛 骨盆 頸椎 子宮,骨盆 頸椎 子宮,https://c2.staticflickr.com/4/3906/14740801386_005f7d56fd_b.jpg,22
快速減重反加重脂肪肝！日醫：每個月瘦__公斤最好,https://www.everydayhealth.com.tw//article/5231,2016-10-30, 養生保健 脂肪肝 瘦身 肝臟 節食 內臟脂肪,脂肪肝 瘦身 肝臟 節食 內臟脂肪,https://farm6.staticflickr.com/5457/30525193541_d3a4f25fdf_b.jpg,7
隱性腦梗塞有20年潛伏期！這樣踏步+特製味噌湯防腦中風,https://www.everydayhealth.com.tw//article/14447,2017-03-01, 養生保健 味噌 豆漿 食譜 腦中風 腦梗塞,味噌 豆漿 食譜 腦中風 腦梗塞,https://farm3.staticflickr.com/2653/33041695936_fd8a1ee047_b.jpg,2
從此不賴床的四個技巧,https://www.everydayhealth.com.tw//article/2161,2014-03-24, 其他身心健康 賴床 想睡 睡眠 睡眠品質 減重,賴床 想睡 睡眠 睡眠品質 減重,https://farm6.staticflickr.com/5565/14834634056_fefca498dd_b.jpg,3
煮蔥白水沖茶，可以預防感冒,https://www.everydayhealth.com.tw//article/8561,2014-12-24, 健康小撇步 蔥 蔥白 茶 感冒 促進血液循環 血液循環 發汗 流汗,蔥 蔥白 茶 感冒 促進血液循環 血液循環 發汗 流汗,https://farm8.staticflickr.com/7552/16332305925_55c78b8ca8_b.jpg,23
漏尿、排尿困難…料理多加這味，改善前列腺肥大,https://www.everydayhealth.com.tw//article/10609,2015-11-06, 健康飲食 南瓜子 大豆 料理 漏尿 男性 男性荷爾蒙 腎臟 頻尿,南瓜子 大豆 料理 漏尿 男性 男性荷爾蒙 腎臟 頻尿,https://farm6.staticflickr.com/5711/22196985863_a6b624b81f_b.jpg,27
韓醫博士：20大特徵檢測，你的不舒服原來都因「火病」！,https://www.everydayhealth.com.tw//article/20337,2018-11-01, 養生保健 壓力 火氣大 胸悶 痠痛 疲勞 脹氣,壓力 火氣大 胸悶 痠痛 疲勞 脹氣,https://c2.staticflickr.com/2/1906/31741660078_fa71685300_b.jpg,24
跨大步伐走路，延緩腦部老化,https://www.everydayhealth.com.tw//article/6002,2014-11-28, 健康小撇步 走路 大腦 老化 抗老,走路 大腦 老化 抗老,https://farm9.staticflickr.com/8602/16386313695_f3b4fb3b2c_b.jpg,18
回春秘訣就在養好腎！防骨鬆掉髮的抗老飲食大公開,https://www.everydayhealth.com.tw//article/11378,2017-12-09, 對抗老化 牛蒡 老化 肌膚 腎臟 飲食 黑豆,牛蒡 老化 肌膚 腎臟 飲食 黑豆,https://farm2.staticflickr.com/1467/25320063264_8b7fa070cb_b.jpg,27
全日本骨質最年輕鎮民，都靠散步2小時、吃○○,https://www.everydayhealth.com.tw//article/16498,2017-09-08, 養生保健 骨質疏鬆 散步 抗老 鈣,骨質疏鬆 散步 抗老 鈣,https://static.everydayhealth.com.tw/main/201709/36266232943_3a64486352_b.jpg,16
赤腳走路，可預防失智,https://www.everydayhealth.com.tw//article/6003,2014-11-28, 健康小撇步 走路 失智 失智症 運動,走路 失智 失智症 運動,https://farm9.staticflickr.com/8670/15763864814_392dc705a2_b.jpg,21
站著坐著還是渾身痛！紓緩膝蓋、坐骨神經痛按這邊,https://www.everydayhealth.com.tw//article/10355,2016-01-19, 關節疼痛 坐骨神經痛 疼痛 穴道 穴道按摩 膝蓋 走路,坐骨神經痛 疼痛 穴道 穴道按摩 膝蓋 走路,https://farm2.staticflickr.com/1638/23845729744_5f62bbd186_b.jpg,5
不須空腹挨餓！讓細胞回復年輕就喝這3種排毒飲,https://www.everydayhealth.com.tw//article/13172,2016-09-14, 健康飲食 代謝 腸道 斷食 酵素 燃脂 排毒水 紅豆水,代謝 腸道 斷食 酵素 燃脂 排毒水 紅豆水,https://farm9.staticflickr.com/8805/29566567961_400134a3c9_b.jpg,27
7個方法幫妳告別孕期水腫,https://www.everydayhealth.com.tw//article/2421,2014-06-22, 養生保健 懷孕 消水腫 泡腳 減重,懷孕 消水腫 泡腳 減重,https://farm6.staticflickr.com/5590/14761497501_87c9c75228_b.jpg,27
晚上１０點後吃東西後會長更多肥肉,https://www.everydayhealth.com.tw//article/5493,2014-10-31, 健康小撇步 減肥 肥胖 減重,減肥 肥胖 減重,https://farm4.staticflickr.com/3956/15051219613_1a57be7c1d_b.jpg,19
腰痛治不好竟是因為小腿肌！這樣做還你好腳力,https://www.everydayhealth.com.tw//article/12405,2016-07-05, 腰痠背痛 小腿肌 熱敷 腰痛 腿部痠痛 肩頸痠痛,小腿肌 熱敷 腰痛 腿部痠痛 肩頸痠痛,https://farm8.staticflickr.com/7251/27793802250_83340f5837_b.jpg,12
這種天然激素抑制癌細胞生長、讓全身上下恢復年輕,https://www.everydayhealth.com.tw//article/15221,2017-05-27, 對抗老化 唾液 防癌 降血糖 年輕 喝水 細嚼慢嚥,唾液 防癌 降血糖 年輕 喝水 細嚼慢嚥,https://static.everydayhealth.com.tw/main/201705/34067135823_679ef78cd2_b.jpg,17
20年多5倍！歲末大餐多，名醫6招緩解胃食道逆流,https://www.everydayhealth.com.tw//article/18037,2018-01-24, 保健新聞 胃食道逆流 腸胃保健 胃酸過多 脹氣 食道 喉嚨,胃食道逆流 腸胃保健 胃酸過多 脹氣 食道 喉嚨,https://c1.staticflickr.com/5/4602/24994152377_ccfee35f8d_b.jpg,27
減壓、抗憂、樂活！日名醫的療癒餐桌：多吃香蕉、堅果,https://www.everydayhealth.com.tw//article/21365,2019-03-30, 養生保健 憂鬱症 飲食 色胺酸 血清素 香蕉 牛奶,憂鬱症 飲食 色胺酸 血清素 香蕉 牛奶,https://farm8.staticflickr.com/7865/32528569627_f9d9b70e1e_b.jpg,0
假日充實，90％的疲勞都能消除,https://www.everydayhealth.com.tw//article/5605,2014-11-10, 健康小撇步 消除疲勞 疲勞 減重,消除疲勞 疲勞 減重,https://farm8.staticflickr.com/7328/16262010909_23f3d3c2a0_b.jpg,24
赤腳運動，可以降低膝蓋的衝擊,https://www.everydayhealth.com.tw//article/5606,2014-11-10, 健康小撇步 運動 運動傷害 膝蓋 減重,運動 運動傷害 膝蓋 減重,https://farm8.staticflickr.com/7284/15828132163_05b5fb25d9_b.jpg,6
早餐吃麵包塗橄欖油，促進排便,https://www.everydayhealth.com.tw//article/5608,2014-11-10, 健康小撇步 早餐 排便 排便不順暢 瘦身 減重,早餐 排便 排便不順暢 瘦身 減重,https://farm8.staticflickr.com/7306/16422167116_b90b41aa40_b.jpg,19
3個月超過9成獲得改善，吃這些不再偏頭痛！,https://www.everydayhealth.com.tw//article/10614,2015-10-28, 頭痛/偏頭痛 偏頭痛 咖啡 大豆 杏仁 牛奶 維生素A 維生素B群 維生素C 維生素E 色胺酸 芝麻 菠菜 西瓜 豬肉 鉀 鎂 食療,偏頭痛 咖啡 大豆 杏仁 牛奶 維生素A 維生素B群 維生素C 維生素E 色胺酸 芝麻 菠菜 西瓜 豬肉 鉀 鎂 食療,https://farm6.staticflickr.com/5795/22534428325_9abf596e46_b.jpg,0
呷飽愛睏是血流不足，當心失智纏上你！醫：吃飯1招能預防,https://www.everydayhealth.com.tw//article/20342,2018-10-19, 保健新聞 失智 預防失智 失智症 低血壓 阿茲海默症 咀嚼,失智 預防失智 失智症 低血壓 阿茲海默症 咀嚼,https://c2.staticflickr.com/2/1928/30458694177_b5066388ae_b.jpg,21
生薑紅茶製作方式,https://www.everydayhealth.com.tw//article/5616,2014-11-10, 健康小撇步 茶 養生茶飲 生薑 薑 減重,茶 養生茶飲 生薑 薑 減重,https://farm9.staticflickr.com/8678/15828097693_5928f7e28f_b.jpg,27
睡姿3建議,https://www.everydayhealth.com.tw//article/5620,2014-11-10, 健康小撇步 睡姿 睡眠品質 減重 睡眠,睡姿 睡眠品質 減重 睡眠,https://farm8.staticflickr.com/7378/15828106283_8b4c4047e5_b.jpg,3
不過食7訣竅  助你遠離失智症,https://www.everydayhealth.com.tw//article/2423,2014-04-15, 養生保健 過食 失智症 肥胖 減重,過食 失智症 肥胖 減重,https://c2.staticflickr.com/2/1809/43377869311_12a30a67d8_b.jpg,21
用1招爬樓梯降血糖、護血管，爬一層樓就很有效！,https://www.everydayhealth.com.tw//article/16503,2017-09-11, 養生保健 肌肉鍛鍊 高血糖 降血糖 有氧運動,肌肉鍛鍊 高血糖 降血糖 有氧運動,https://static.everydayhealth.com.tw/main/201709/36953863031_f3bea35698_b.jpg,25
多按穴道 消眼袋~,https://www.everydayhealth.com.tw//article/5496,2014-10-31, 健康小撇步 穴道 穴道按摩 眼睛 眼睛疲勞 眼袋 護眼 黑眼圈,穴道 穴道按摩 眼睛 眼睛疲勞 眼袋 護眼 黑眼圈,https://farm8.staticflickr.com/7533/15668763191_a2671cc8d6_b.jpg,26
飯前30分鐘先吃蔬果 減緩脂肪吸收,https://www.everydayhealth.com.tw//article/5588,2014-11-06, 健康小撇步 蔬菜 多吃水果 水果 吃飯順序 瘦身 減重,蔬菜 多吃水果 水果 吃飯順序 瘦身 減重,https://farm8.staticflickr.com/7431/16446519281_0bf5b872e7_b.jpg,19
咖啡成癮腰臀肥？小心「腎上腺疲勞」拖垮你,https://www.everydayhealth.com.tw//article/5589,2014-11-06, 養生保健 腎臟 憂鬱 壓力 減重,腎臟 憂鬱 壓力 減重,https://farm6.staticflickr.com/5611/15135944554_9f5fe26766_b.jpg,1
9招保護你的免疫系統 不再害怕生病,https://www.everydayhealth.com.tw//article/4217,2014-04-10, 養生保健 免疫力 維生素 減重 腸胃,免疫力 維生素 減重 腸胃,https://c1.staticflickr.com/3/2913/14735510373_37b2943f3a_b.jpg,27
喝水減肥容易把胃撐大,https://www.everydayhealth.com.tw//article/9081,2015-03-23, 健康小撇步 減肥 減重 喝水 飽足感 食量,減肥 減重 喝水 飽足感 食量,https://farm8.staticflickr.com/7586/16695668897_738d0e4053_b.jpg,17
燃燒脂肪養瘦飲,https://www.everydayhealth.com.tw//article/5595,2014-11-06, 健康小撇步 脂肪 健康瘦 懶人瘦身 瘦身 瘦身計畫 減重 燃脂,脂肪 健康瘦 懶人瘦身 瘦身 瘦身計畫 減重 燃脂,https://farm8.staticflickr.com/7419/16422311156_ceffecc6e9_b.jpg,19
3+1外食族聰明飲食指南，心血管不NG！,https://www.everydayhealth.com.tw//article/5575,2014-11-05, 健康飲食 外食族 心血管 三高 高血壓 高血糖 高血脂 果菜汁 自助餐 減重,外食族 心血管 三高 高血壓 高血糖 高血脂 果菜汁 自助餐 減重,https://farm4.staticflickr.com/3952/15712012261_1072b85907_b.jpg,2
心血管保健關鍵8問，最多人想知道的問題，一次解答！（上）,https://www.everydayhealth.com.tw//article/5577,2014-11-05, 養生保健 紅麴 心肌梗塞 心臟病 心血管 膽固醇 不飽和脂肪酸 脂肪 脂肪肝 高血脂 高血壓 高血糖 減重,紅麴 心肌梗塞 心臟病 心血管 膽固醇 不飽和脂肪酸 脂肪 脂肪肝 高血脂 高血壓 高血糖 減重,https://farm8.staticflickr.com/7562/15714297845_c6b6ffb905_b.jpg,20
放聲高歌吧！1小時就能提升免疫，抗癌又延壽,https://www.everydayhealth.com.tw//article/12153,2016-05-18, 養生保健 抗癌 免疫力 壓力 心肺功能 憂鬱 唱歌,抗癌 免疫力 壓力 心肺功能 憂鬱 唱歌,https://farm8.staticflickr.com/7605/26769487660_ec556fb380_b.jpg,13
預防糖尿病、舒緩更年期不適，一天只要1.6克生薑粉,https://www.everydayhealth.com.tw//article/20089,2018-09-17, 健康飲食 生薑 薑 薑茶 糖尿病 耳鳴 白內障,生薑 薑 薑茶 糖尿病 耳鳴 白內障,https://c2.staticflickr.com/2/1871/42861192240_a698e2ef44_b.jpg,27
咖啡含綠原酸 每天一杯降低肝硬化、肝炎機率！,https://www.everydayhealth.com.tw//article/5563,2014-11-04, 健康小撇步 咖啡 肝炎 肝病 肝臟 肝臟食療 護肝,咖啡 肝炎 肝病 肝臟 肝臟食療 護肝,https://farm8.staticflickr.com/7393/16447369882_47743b50bf_b.jpg,7
5萬人見證！一根湯匙讓你眼睛不疲勞,https://www.everydayhealth.com.tw//article/5516,2014-11-03, 養生保健 眼睛 眼睛疲勞 老花眼 護眼 保健 保養,眼睛 眼睛疲勞 老花眼 護眼 保健 保養,https://farm8.staticflickr.com/7568/15673209166_c9057655dc_b.jpg,26
皮膚美白這樣吃,https://www.everydayhealth.com.tw//article/5523,2014-11-03, 健康小撇步 皮膚 美白 健康飲食 食材 健康資訊 飲食習慣 減重,皮膚 美白 健康飲食 食材 健康資訊 飲食習慣 減重,https://farm8.staticflickr.com/7479/15511872867_c1108cd9cd_b.jpg,1
